GeneID	Name	ProteinID	LFC_2hpf/Egg	LFC_4hpf/Egg	LFC_6hpf/Egg	LFC_8hpf/Egg	LFC_24hpf/Egg	Padj_2hpf/Egg	Padj_4hpf/Egg	Padj_6hpf/Egg	Padj_8hpf/Egg	Padj_24hpf/Egg	Gene_name	Gene_stable_ID	Transcript_stable_ID	Protein_stable_ID	Transcript_name	Gene_Synonym	Gene_type	Gene_description
AAH71412.1	tmed9	AAH71412.1	1.15197392230698	1.31718304635493	1.06741455748558	1.14948184047892	0.72963399137517	0.115931442541615	0.0404490665008749	0.0584563594386086	0.0478306670343724	0.15690482667946	tmed9	ENSDARG00000004261	ENSDART00000020582	ENSDARP00000004205	tmed9-201		protein_coding	transmembrane_p24_trafficking_protein_9_[Source:ZFIN;Acc:ZDB-GENE-050417-434]
B3DJK0	tmem160	B3DJK0	-0.359914147245668	-1.71145702995137	-0.747893213196491	-1.30869878508607	-1.73415627090555	0.939020278749501	0.281430211662098	0.580792585499728	0.356864309038488	0.181237443431025	tmem160	ENSDARG00000069649	ENSDART00000147086	ENSDARP00000121630	tmem160-201		protein_coding	transmembrane_protein_160_[Source:ZFIN;Acc:ZDB-GENE-060503-851]
ENSDARG00000069301	tmem177	ENSDARP00000134056	0.478493167603931	0.00682558573423542	-0.15136764070124	-0.225700330735853	-1.56121458691233	0.88680237249873	0.99687565206893	0.904871729888398	0.858946213002963	0.175443706722302	tmem177	ENSDARG00000069301,ENSDARG00000113926	ENSDART00000100744,ENSDART00000160393,ENSDART00000187231	ENSDARP00000091517,ENSDARP00000134056,ENSDARP00000147337	tmem177-201,tmem177-202,tmem177-203		protein_coding	transmembrane_protein_177_[Source:ZFIN;Acc:ZDB-GENE-030131-993]
ENSDARG00000037484	tmem192	ENSDARP00000054574	-1.24460871583984	0.568997544049068	1.15822672750409	1.13004926946265	0.621236198519348	0.256674684696472	0.530804461044351	0.137141255576498	0.158069132084355	0.390668281257825	tmem192	ENSDARG00000037484,ENSDARG00000116740	ENSDART00000054575,ENSDART00000192519	ENSDARP00000054574,ENSDARP00000156946	tmem192-201,tmem192-202		protein_coding	transmembrane_protein_192_[Source:ZFIN;Acc:ZDB-GENE-040426-2254]
AAH77134.1	tmf1	AAH77134.1	-0.439607954224225	0.214966954110134	0.359117648035593	0.183768499828634	0.16500166672909	0.100910216111792	0.349792429484633	0.0778401231352886	0.370787500634331	0.37453439656176	tmf1	ENSDARG00000057997,ENSDARG00000115697	ENSDART00000080770,ENSDART00000192836	ENSDARP00000075216,ENSDARP00000148808	tmf1-201,tmf1-202		protein_coding	TATA_element_modulatory_factor_1_[Source:ZFIN;Acc:ZDB-GENE-040801-25]
ENSDARG00000045146	tomm22	ENSDARP00000066387	0.070201973476042	0.0108254959539451	-0.211298237669549	-0.17765902708128	0.0278814950003081	0.905170110058376	0.966002714414558	0.280988510406303	0.382167057544518	0.875837756151949	tomm22	ENSDARG00000045146,ENSDARG00000109761	ENSDART00000066388,ENSDART00000186585	ENSDARP00000066387,ENSDARP00000149580	tomm22-201,tomm22-202		protein_coding	translocase_of_outer_mitochondrial_membrane_22_homolog_(yeast)_[Source:ZFIN;Acc:ZDB-GENE-030131-9810]
ENSDARG00000029639	tomm70a	ENSDARP00000117083	-0.105430754742926	-0.159452183338285	-0.326693553796535	-0.379478662688573	-0.93358536848018	0.828596345941866	0.510942099688469	0.118190724884471	0.0804789760278236	0.000270433165621563	tomm70a	ENSDARG00000029639,ENSDARG00000112054	ENSDART00000147285,ENSDART00000177204	ENSDARP00000117083,ENSDARP00000144439	tomm70a-201,tomm70a-202		protein_coding	translocase_of_outer_mitochondrial_membrane_70_homolog_A_(S._cerevisiae)_[Source:ZFIN;Acc:ZDB-GENE-030131-8173]
XP_005159684.1	tpd52	XP_005159684.1	1.98412329167555	2.12542408756477	2.5200499812412	2.2244854740504	2.69944306785694	0.0549446926304251	0.0213661409806983	0.00523116836244128	0.0115441160993576	0.0018273426751555	tpd52	ENSDARG00000061713,ENSDARG00000111437	ENSDART00000151280,ENSDART00000162297,ENSDART00000088340,ENSDART00000151218,ENSDART00000186771,ENSDART00000183703,ENSDART00000188216,ENSDART00000182101	ENSDARP00000126099,ENSDARP00000132427,ENSDARP00000082773,ENSDARP00000126183,ENSDARP00000154869,ENSDARP00000150457,ENSDARP00000155761,ENSDARP00000153162	tpd52-203,tpd52-204,tpd52-201,tpd52-202,tpd52-207,tpd52-206,tpd52-208,tpd52-205		protein_coding	tumor_protein_D52_[Source:ZFIN;Acc:ZDB-GENE-060503-680]
ENSDARG00000040988	tpi1b	ENSDARP00000060055	0.700360624484125	1.68887808222506	3.10448587437303	4.18939956101973	2.03858222638544	0.636669763945027	0.076175086181617	0.00184756966827388	0.000152872391434938	0.0140244587587277	tpi1b	ENSDARG00000040988,ENSDARG00000113061	ENSDART00000142808,ENSDART00000132468,ENSDART00000060056,ENSDART00000144649,ENSDART00000170371,ENSDART00000181191	,ENSDARP00000123659,ENSDARP00000060055,ENSDARP00000134103,ENSDARP00000156221	tpi1b-203,tpi1b-202,tpi1b-201,tpi1b-204,tpi1b-205,tpi1b-206		protein_coding	triosephosphate_isomerase_1b_[Source:ZFIN;Acc:ZDB-GENE-020416-4]
ENSDARG00000019137	tram1	ENSDARP00000022511	0.226424169267096	1.08264903570349	0.841918334281566	0.126872901982681	3.76414716627238	0.94844603546838	0.435365570943674	0.476844256138787	0.917844699982074	0.00383497154943373	tram1	ENSDARG00000019137,ENSDARG00000109629	ENSDART00000004664,ENSDART00000186954	ENSDARP00000022511,ENSDARP00000155896	tram1-201,tram1-202		protein_coding	translocation_associated_membrane_protein_1_[Source:ZFIN;Acc:ZDB-GENE-021011-1]
ENSDARG00000075297	trnt1	ENSDARP00000097969	-0.655263305642062	-1.5292317529083	-2.49628092741954	-2.45879946569276	-2.85403067173022	0.259909085607208	0.00391251031023852	4.36729503002227e-05	4.22276923146907e-05	5.34919980096576e-06	trnt1	ENSDARG00000075297,ENSDARG00000116975	ENSDART00000113706,ENSDART00000188945,ENSDART00000189190	ENSDARP00000097969,ENSDARP00000157125,ENSDARP00000156290	trnt1-201,trnt1-202,trnt1-203		protein_coding	tRNA_nucleotidyl_transferase,_CCA-adding,_1_[Source:ZFIN;Acc:ZDB-GENE-040625-176]
AAI52077.1	tsfm	AAI52077.1	-0.212254405955893	-0.845627551337266	-0.725583944232902	-0.473120057367819	-0.944982634679857	0.846620673467273	0.107145810357616	0.110424630899691	0.306729791897712	0.0334468003899362	tsfm	ENSDARG00000060748,ENSDARG00000110047	ENSDART00000148612,ENSDART00000085945,ENSDART00000149794,ENSDART00000192200	,ENSDARP00000080380,ENSDARP00000148476	tsfm-202,tsfm-201,tsfm-203,tsfm-204		protein_coding	Ts_translation_elongation_factor,_mitochondrial_[Source:ZFIN;Acc:ZDB-GENE-061215-17]
ENSDARG00000041830	tsn	ENSDARP00000061298	0.392571459146021	2.44176261923906	3.74445045791682	4.11622498136794	4.19708427813869	0.453494641523601	1.63902569048893e-05	1.21953030056228e-07	3.47932830822353e-08	9.16373094547688e-09	tsn	ENSDARG00000041830,ENSDARG00000111147	ENSDART00000061299,ENSDART00000190357	ENSDARP00000061298,ENSDARP00000153264	tsn-201,tsn-202		protein_coding	translin_[Source:ZFIN;Acc:ZDB-GENE-030131-6039]
ENSDARG00000024540	tspan36	ENSDARP00000032359	3.83280819350419	3.62036302249073	4.64612576481162	4.04237917724889	2.40661778313207	0.0075753020647187	0.00553981630859546	0.000567850524070115	0.00151887140632224	0.0206024257145391	tspan36	ENSDARG00000024540,ENSDARG00000109488	ENSDART00000032498,ENSDART00000189986	ENSDARP00000032359,ENSDARP00000151391	tspan36-201,tspan36-202		protein_coding	tetraspanin_36_[Source:ZFIN;Acc:ZDB-GENE-040718-248]
ENSDARG00000030177	uchl3	ENSDARP00000095097	2.22495779377049	2.16320051610449	3.59395593560431	4.03130191927985	2.92852597037859	0.0408654053355529	0.0243476423266536	0.000625625730690953	0.000204688303842027	0.00141131672963743	uchl3	ENSDARG00000030177,ENSDARG00000109434	ENSDART00000142831,ENSDART00000104322,ENSDART00000039760	,ENSDARP00000095097,ENSDARP00000039759	uchl3-202,uchl3-201,uchl3-203		protein_coding	ubiquitin_carboxyl-terminal_esterase_L3_(ubiquitin_thiolesterase)_[Source:ZFIN;Acc:ZDB-GENE-050522-158]
ENSDARG00000103404	uchl5	ENSDARP00000141540	0.454516640449047	0.21656409720438	1.8922971848301	2.06357147694814	2.34626564223073	0.707484831729579	0.758809134432728	0.00795339598087337	0.00502183385527626	0.00109568410055396	uchl5	ENSDARG00000103404,ENSDARG00000110434	ENSDART00000165380,ENSDART00000184360	ENSDARP00000141540,ENSDARP00000149942	uchl5-201,uchl5-202		protein_coding	ubiquitin_carboxyl-terminal_hydrolase_L5_[Source:ZFIN;Acc:ZDB-GENE-040426-2051]
ENSDARG00000056369	ufsp2	ENSDARP00000110184	-0.0378072348658467	1.28456810347729	0.862760801322038	0.183768499828634	1.19847747262723	0.974007859854999	0.078714607151134	0.165137724262632	0.777172929070052	0.048398146412913	ufsp2	ENSDARG00000056369,ENSDARG00000115753	ENSDART00000148322,ENSDART00000078848,ENSDART00000145162,ENSDART00000122670,ENSDART00000180061	ENSDARP00000116873,ENSDARP00000073308,,ENSDARP00000110184,ENSDARP00000146018	ufsp2-204,ufsp2-201,ufsp2-203,ufsp2-202,ufsp2-205		protein_coding	ufm1-specific_peptidase_2_[Source:ZFIN;Acc:ZDB-GENE-030131-8726]
XP_021334638.1	uggt2	XP_021334638.1	1.21573228806058	1.98190848202309	1.80215825595084	1.19419365586162	2.40102942356847	0.050382646410036	0.00141623914325352	0.0016433104437734	0.0203138600308443	7.9991375371671e-05	uggt2	ENSDARG00000062089	ENSDART00000125632,ENSDART00000132606,ENSDART00000186095,ENSDART00000182640	ENSDARP00000108742,,ENSDARP00000150820,ENSDARP00000145532	uggt2-201,uggt2-202,uggt2-204,uggt2-203		protein_coding	UDP-glucose_glycoprotein_glucosyltransferase_2_[Source:ZFIN;Acc:ZDB-GENE-050517-21]
NP_001303819.1	ugp2b	NP_001303819.1	0.37816790064845	1.00149838814571	2.1333340504329	2.70743110073684	2.63358448355444	0.887338110837019	0.371930683120111	0.0376926023454162	0.0138344293933391	0.00919391167629539	ugp2b	ENSDARG00000008200,ENSDARG00000110864	ENSDART00000163221,ENSDART00000131417,ENSDART00000142283,ENSDART00000139963,ENSDART00000140467,ENSDART00000182768,ENSDART00000192410	ENSDARP00000129923,ENSDARP00000120993,,ENSDARP00000115076,ENSDARP00000123568,ENSDARP00000155582,ENSDARP00000147797	ugp2b-205,ugp2b-201,ugp2b-204,ugp2b-202,ugp2b-203,ugp2b-206,ugp2b-207		protein_coding	UDP-glucose_pyrophosphorylase_2b_[Source:ZFIN;Acc:ZDB-GENE-030131-6352]
ENSDARG00000093382	uqcc3	ENSDARP00000114572	-0.675533294539555	-0.833401581309939	-0.428029629775242	-0.998781475489075	-0.733688127099978	0.45509328330689	0.20934627219833	0.448012223604013	0.0949612163304806	0.176200614188402	uqcc3	ENSDARG00000093382,ENSDARG00000112204,ENSDARG00000115720	ENSDART00000132352,ENSDART00000146983,ENSDART00000135421,ENSDART00000139942,ENSDART00000188493,ENSDART00000185556	ENSDARP00000114572,ENSDARP00000122370,,ENSDARP00000121818,ENSDARP00000155013,ENSDARP00000151537	uqcc3-201,uqcc3-204,uqcc3-202,uqcc3-203,uqcc3-205,uqcc3-206		protein_coding	ubiquinol-cytochrome_c_reductase_complex_assembly_factor_3_[Source:ZFIN;Acc:ZDB-GENE-030131-8451]
ENSDARG00000110068	uqcrc1	ENSDARP00000148309	0.0215796657127143	-0.000330571551060643	-0.266867169246638	-0.192226717208506	-0.596154667796196	0.952444103129616	0.998390762709526	0.0729462247842754	0.198525860527512	0.000554099539466514	uqcrc1	ENSDARG00000110068,ENSDARG00000052304	ENSDART00000188623,ENSDART00000128047,ENSDART00000138930	ENSDARP00000148309,ENSDARP00000108798,ENSDARP00000148999	uqcrc1-203,uqcrc1-201,uqcrc1-202		protein_coding	ubiquinol-cytochrome_c_reductase_core_protein_1_[Source:ZFIN;Acc:ZDB-GENE-040426-1792]
AAI64681.1	uqcrc2a	AAI64681.1	-0.468578526168621	-0.660833807924956	-1.0726606349255	-0.675489344442251	-1.05477518654951	0.410801166708712	0.123967737845002	0.0102041175509058	0.0807092539998945	0.0068925521285587	uqcrc2a	ENSDARG00000014794	ENSDART00000010395,ENSDART00000156221,ENSDART00000155874,ENSDART00000154547	ENSDARP00000015132,,ENSDARP00000128180	uqcrc2a-201,uqcrc2a-204,uqcrc2a-203,uqcrc2a-202		protein_coding	ubiquinol-cytochrome_c_reductase_core_protein_2a_[Source:ZFIN;Acc:ZDB-GENE-040718-405]
AAI65521.1	uqcrq	AAI65521.1	-0.0176938289617574	-0.218770542430047	-0.90461950828545	-0.536199017154484	-0.868969183983239	0.981864893620805	0.637364661817387	0.0342279400233878	0.195475840652126	0.0294567680543118	uqcrq	ENSDARG00000029064,ENSDARG00000116372	ENSDART00000173300,ENSDART00000173082,ENSDART00000039788,ENSDART00000180722	,ENSDARP00000142409,ENSDARP00000039787,ENSDARP00000157205	uqcrq-203,uqcrq-202,uqcrq-201,uqcrq-204		protein_coding	ubiquinol-cytochrome_c_reductase,_complex_III_subunit_VII_[Source:ZFIN;Acc:ZDB-GENE-040718-199]
ENSDARG00000014517	usp5	ENSDARP00000036699	0.411092217069722	1.54811194961826	3.42056935484572	3.50508799629575	2.98130729877121	0.213644700497556	4.51622402025027e-05	1.07369335031512e-08	6.11366661862765e-09	9.81056083680981e-09	usp5	ENSDARG00000014517,ENSDARG00000114598	ENSDART00000148666,ENSDART00000029121,ENSDART00000185963	ENSDARP00000124239,ENSDARP00000036699,ENSDARP00000154617	usp5-202,usp5-201,usp5-203		protein_coding	ubiquitin_specific_peptidase_5_(isopeptidase_T)_[Source:ZFIN;Acc:ZDB-GENE-040426-2584]
ENSDARG00000024116	vamp8	ENSDARP00000032940	-1.90144047240334	-1.25276629490327	-0.567339599106218	-0.0905082380567208	-0.789422608202498	0.114537855970907	0.225167487505665	0.519441559670725	0.921918661600446	0.344352927449363	vamp8	ENSDARG00000024116,ENSDARG00000114304	ENSDART00000031727,ENSDART00000188475	ENSDARP00000032940,ENSDARP00000148426	vamp8-201,vamp8-202		protein_coding	vesicle-associated_membrane_protein_8_(endobrevin)_[Source:ZFIN;Acc:ZDB-GENE-030131-5215]
ENSDARG00000070435	vapb	ENSDARP00000094134	2.26232840589051	2.99506446452453	2.99075033435021	2.80356323389175	2.48682268955148	0.17903648669629	0.0390725774724137	0.0245415780973704	0.0346007650750251	0.0394608984012122	vapb	ENSDARG00000070435,ENSDARG00000112097	ENSDART00000103357,ENSDART00000185640	ENSDARP00000094134,ENSDARP00000157031	vapb-201,vapb-202		protein_coding	VAMP_(vesicle-associated_membrane_protein)-associated_protein_B_and_C_[Source:ZFIN;Acc:ZDB-GENE-030131-2348]
ENSDARG00000056481	vat1	ENSDARP00000073439	0.814960380278951	1.28142981138278	1.69270251560364	1.60059610286956	1.9169740832263	0.0166389784980468	0.000353760104377033	1.53625171116186e-05	2.01873890128651e-05	1.76353196767598e-06	vat1	ENSDARG00000056481,ENSDARG00000111382	ENSDART00000078982,ENSDART00000193837	ENSDARP00000073439,ENSDARP00000147945	vat1-201,vat1-202		protein_coding	vesicle_amine_transport_1_[Source:ZFIN;Acc:ZDB-GENE-030616-178]
ENSDARG00000020008	vcp	ENSDARP00000012048	0.612737588056202	0.939716069035473	1.48168128043585	1.64062299725807	1.87893956466789	0.259909085607208	0.0389672985570984	0.00179780054007764	0.000801000282288079	0.000137709292422928	vcp	ENSDARG00000020008,ENSDARG00000116074	ENSDART00000147012,ENSDART00000144213,ENSDART00000136601,ENSDART00000142850,ENSDART00000023779,ENSDART00000134317,ENSDART00000148085,ENSDART00000143654,ENSDART00000191351	,ENSDARP00000012048,ENSDARP00000154580	vcp-207,vcp-206,vcp-203,vcp-204,vcp-201,vcp-202,vcp-208,vcp-205,vcp-209		protein_coding	valosin_containing_protein_[Source:ZFIN;Acc:ZDB-GENE-030131-5408]
ENSDARG00000092233	vtg1	ENSDARP00000050237	0.346856180256584	0.674070195060235	1.04346726300818	1.18421041402814	1.11657953147068	0.165076125985179	0.00399366062070394	7.33898707123332e-05	1.89316810497299e-05	1.72052064581417e-05	vtg1	ENSDARG00000092233,ENSDARG00000113631	ENSDART00000144969,ENSDART00000113682,ENSDART00000050238,ENSDART00000190867,ENSDART00000179720,ENSDART00000190185	,ENSDARP00000050237,ENSDARP00000152188,ENSDARP00000150304,ENSDARP00000146600	vtg1-203,vtg1-202,vtg1-201,vtg1-206,vtg1-204,vtg1-205		protein_coding	vitellogenin_1_[Source:ZFIN;Acc:ZDB-GENE-001201-1]
ENSDARG00000111529	vtg2	ENSDARP00000148221	0.466497567852098	0.906183376915553	1.25383816283286	1.2832195825909	1.53086427676764	0.0277870595390529	0.000129298409380448	3.0161163949554e-06	2.04550003649686e-06	1.47146522974705e-07	vtg2	ENSDARG00000055809,ENSDARG00000114568,ENSDARG00000111529	ENSDART00000061165,ENSDART00000183905,ENSDART00000105263,ENSDART00000078328,ENSDART00000181205	ENSDARP00000061164,ENSDARP00000146007,ENSDARP00000096034,ENSDARP00000072790,ENSDARP00000148221	vtg2-201,vtg2-205,vtg2-204,vtg2-202,vtg2-203		protein_coding	vitellogenin_2_[Source:ZFIN;Acc:ZDB-GENE-001201-2]
ENSDARG00000111529	vtg2	ENSDARP00000072790	1.10531676705891	1.45509634563695	2.3825997644007	2.53531558555938	3.07521808361871	0.0638240249263496	0.00832012350436635	0.00012994302774654	6.42961904361823e-05	5.41623208491301e-06	vtg2	ENSDARG00000055809,ENSDARG00000114568,ENSDARG00000111529	ENSDART00000061165,ENSDART00000183905,ENSDART00000105263,ENSDART00000078328,ENSDART00000181205	ENSDARP00000061164,ENSDARP00000146007,ENSDARP00000096034,ENSDARP00000072790,ENSDARP00000148221	vtg2-201,vtg2-205,vtg2-204,vtg2-202,vtg2-203		protein_coding	vitellogenin_2_[Source:ZFIN;Acc:ZDB-GENE-001201-2]
AAG30407.1	vtg3	AAG30407.1	0.352138110919771	0.698681876223059	0.931783729951462	0.749411050595004	0.346941251585516	0.248357443899682	0.00893923558734463	0.000788676735780715	0.00359956787113892	0.0933584467091451	vtg3	ENSDARG00000016448	ENSDART00000014979,ENSDART00000165379,ENSDART00000103418	ENSDARP00000023158,,ENSDARP00000094194	vtg3-201,vtg3-203,vtg3-202		protein_coding	vitellogenin_3,_phosvitinless_[Source:ZFIN;Acc:ZDB-GENE-991019-2]
ENSDARG00000078429	vtg4	ENSDARP00000115012	0.435114023873666	0.683881079363239	0.99012544335104	1.04948190775086	0.980730375561858	0.0368190349713762	0.00111996870843694	2.57007445137677e-05	1.26691078814315e-05	1.16350911670663e-05	vtg4	ENSDARG00000078429,ENSDARG00000116698	ENSDART00000144787,ENSDART00000139171,ENSDART00000135433,ENSDART00000136837,ENSDART00000181856,ENSDART00000190729,ENSDART00000185667	,ENSDARP00000115012,ENSDARP00000154558,ENSDARP00000157613,ENSDARP00000155970	vtg4-204,vtg4-203,vtg4-201,vtg4-202,vtg4-205,vtg4-207,vtg4-206		protein_coding	vitellogenin_4_[Source:ZFIN;Acc:ZDB-GENE-001201-3]
ENSDARG00000092126	vtg5	ENSDARP00000072687	0.364387227088368	0.653076462987773	0.939246970487382	0.991118108810895	0.843119397917622	0.0773053253238126	0.0015448696312485	4.27843260893638e-05	2.11887827831867e-05	5.17816054515283e-05	vtg5	ENSDARG00000092126,ENSDARG00000113031	ENSDART00000134511,ENSDART00000144619,ENSDART00000145475,ENSDART00000078225,ENSDART00000193673,ENSDART00000183214,ENSDART00000186587,ENSDART00000192590	,ENSDARP00000072687,ENSDARP00000146257,ENSDARP00000146270,ENSDARP00000145902,ENSDARP00000152444	vtg5-202,vtg5-203,vtg5-204,vtg5-201,vtg5-208,vtg5-205,vtg5-206,vtg5-207		protein_coding	vitellogenin_5_[Source:ZFIN;Acc:ZDB-GENE-001201-4]
NP_001116082.3	vtg6	NP_001116082.3	0.40254143539968	0.783621896786016	1.0612475149907	1.14716014305495	1.06420728356307	0.109350733048352	0.00162302586177468	7.72694846805747e-05	3.20784198827063e-05	3.42162722861251e-05	vtg6	ENSDARG00000016825,ENSDARG00000114847	ENSDART00000143443,ENSDART00000135779,ENSDART00000140928,ENSDART00000135588,ENSDART00000192359,ENSDART00000189502,ENSDART00000182739	ENSDARP00000113988,,ENSDARP00000152134,ENSDARP00000154906,ENSDARP00000150799	vtg6-204,vtg6-202,vtg6-203,vtg6-201,vtg6-207,vtg6-206,vtg6-205		protein_coding	vitellogenin_6_[Source:ZFIN;Acc:ZDB-GENE-001201-5]
ENSDARG00000112466	vtg7	ENSDARP00000102472	0.358989960440688	0.679623979140285	0.970464751056166	1.00769564458901	1.01277815473497	0.0787822484432866	0.00112226336264557	2.90590191314692e-05	1.69702627158102e-05	8.11839950216331e-06	vtg7	ENSDARG00000092419,ENSDARG00000112466,ENSDARG00000113334	ENSDART00000138378,ENSDART00000142176,ENSDART00000143602,ENSDART00000078216,ENSDART00000137881,ENSDART00000137998,ENSDART00000193682,ENSDART00000192567,ENSDART00000181121,ENSDART00000114647,ENSDART00000187141,ENSDART00000189837,ENSDART00000188861,ENSDART00000184759	ENSDARP00000114558,,ENSDARP00000072678,ENSDARP00000116010,ENSDARP00000153146,ENSDARP00000154615,ENSDARP00000148970,ENSDARP00000102472,ENSDARP00000156815,ENSDARP00000145655,ENSDARP00000145105,ENSDARP00000153660	vtg7-204,vtg7-205,vtg7-206,vtg7-201,vtg7-202,vtg7-203,vtg7-210,vtg7-209,vtg7-208,vtg7-207,vtg7-212,vtg7-214,vtg7-213,vtg7-211		protein_coding	vitellogenin_7_[Source:ZFIN;Acc:ZDB-GENE-001201-6]
ENSDARG00000092419	vtg7	ENSDARP00000072678	0.427459195627737	0.877421350437299	1.08986117069203	1.11451394131018	1.00781459412725	0.125070117784414	0.00153148550980786	0.000152524590857864	0.000111623150190646	0.000142934006721679	vtg7	ENSDARG00000092419,ENSDARG00000112466,ENSDARG00000113334	ENSDART00000138378,ENSDART00000142176,ENSDART00000143602,ENSDART00000078216,ENSDART00000137881,ENSDART00000137998,ENSDART00000193682,ENSDART00000192567,ENSDART00000181121,ENSDART00000114647,ENSDART00000187141,ENSDART00000189837,ENSDART00000188861,ENSDART00000184759	ENSDARP00000114558,,ENSDARP00000072678,ENSDARP00000116010,ENSDARP00000153146,ENSDARP00000154615,ENSDARP00000148970,ENSDARP00000102472,ENSDARP00000156815,ENSDARP00000145655,ENSDARP00000145105,ENSDARP00000153660	vtg7-204,vtg7-205,vtg7-206,vtg7-201,vtg7-202,vtg7-203,vtg7-210,vtg7-209,vtg7-208,vtg7-207,vtg7-212,vtg7-214,vtg7-213,vtg7-211		protein_coding	vitellogenin_7_[Source:ZFIN;Acc:ZDB-GENE-001201-6]
ENSDARG00000112243	vwa8	ENSDARP00000155877	-0.606838704696786	-0.766729493350217	-1.09275105312186	-1.44916016841459	-1.46015961933678	0.392878916591736	0.156025973003492	0.0286261371113283	0.00738879256229385	0.0038667778404173	vwa8	ENSDARG00000078593,ENSDARG00000114725,ENSDARG00000112243	ENSDART00000146706,ENSDART00000184527,ENSDART00000190187	ENSDARP00000120404,ENSDARP00000150113,ENSDARP00000155877	vwa8-201,vwa8-203,vwa8-202		protein_coding	von_Willebrand_factor_A_domain_containing_8_[Source:ZFIN;Acc:ZDB-GENE-070912-407]
ENSDARG00000035913	yars1	ENSDARP00000052125	0.279352018584788	1.14843059204474	2.66657143028387	3.43017211000891	2.96031474673033	0.469709168101193	0.000715905001298911	1.51388455443377e-07	8.89625414571975e-09	1.306863764607e-08	yars1	ENSDARG00000035913,ENSDARG00000113430	ENSDART00000052126,ENSDART00000137884,ENSDART00000145423,ENSDART00000140603,ENSDART00000139599,ENSDART00000135484,ENSDART00000143394,ENSDART00000183224,ENSDART00000188581	ENSDARP00000052125,,ENSDARP00000112715,ENSDARP00000113450,ENSDARP00000118032,ENSDARP00000120610,ENSDARP00000144984,ENSDARP00000155586	yars1-201,yars1-203,yars1-207,yars1-205,yars1-204,yars1-202,yars1-206,yars1-208,yars1-209		protein_coding	tyrosyl-tRNA_synthetase_1_[Source:ZFIN;Acc:ZDB-GENE-030425-2]
ENSDARG00000110510	ybey	ENSDARP00000157131	-0.472228730423003	-0.585646513141464	-2.37503523060729	-1.13754597667557	-2.63045788679685	0.642354155448704	0.362165990449271	0.000852688917169738	0.0539638541378576	0.000177293204709305	ybey	ENSDARG00000110510,ENSDARG00000011999	ENSDART00000189572,ENSDART00000189459,ENSDART00000191964,ENSDART00000136627	ENSDARP00000157131,ENSDARP00000150176,ENSDARP00000156588,ENSDARP00000115293	ybey-204,ybey-203,ybey-202,ybey-201		protein_coding	ybeY_metalloendoribonuclease_[Source:ZFIN;Acc:ZDB-GENE-030131-437]
AAH86710.1	ywhaba	AAH86710.1	1.58251250433148	2.49717620234577	3.06531092826732	3.53251066894323	3.88474553477889	0.0135434684008612	0.000248905990020328	2.06900071472636e-05	4.32296516683752e-06	7.6778431843845e-07	ywhaba	ENSDARG00000013078	ENSDART00000025940,ENSDART00000143458	ENSDARP00000027118,ENSDARP00000122901	ywhaba-201,ywhaba-202		protein_coding	tyrosine_3-monooxygenase/tryptophan_5-monooxygenase_activation_protein,_beta_polypeptide_a_[Source:ZFIN;Acc:ZDB-GENE-030131-6583]
ENSDARG00000006399	ywhae1	ENSDARP00000032575	1.38783815886778	1.6762664499649	2.44412218884211	2.70275731078969	3.18687748316711	1.34920152681188e-05	1.1933568619673e-06	1.07369335031512e-08	3.18402930285519e-09	1.47408992455562e-10	ywhae1	ENSDARG00000006399,ENSDARG00000109636,ENSDARG00000109789	ENSDART00000146107,ENSDART00000032306,ENSDART00000189061,ENSDART00000184458	ENSDARP00000123116,ENSDARP00000032575,ENSDARP00000155559,ENSDARP00000157541	ywhae1-202,ywhae1-201,ywhae1-203,ywhae1-204		protein_coding	tyrosine_3-monooxygenase/tryptophan_5-monooxygenase_activation_protein,_epsilon_polypeptide_1_[Source:ZFIN;Acc:ZDB-GENE-030131-779]
AAH76030.1	zgc:123105	AAH76030.1	0.7934662683203	-0.271375732728901	0.496170152819138	-0.368836710580847	-1.3096161879673	0.689179753634814	0.816421326099522	0.630285813205883	0.738694956352521	0.183274626686126	zgc:123105	ENSDARG00000003127	ENSDART00000186354,ENSDART00000147318,ENSDART00000007675,ENSDART00000133099	ENSDARP00000152044,ENSDARP00000115269,ENSDARP00000009313,ENSDARP00000120691	zgc:123105-204,zgc:123105-203,zgc:123105-201,zgc:123105-202		protein_coding	zgc:123105_[Source:ZFIN;Acc:ZDB-GENE-051113-272]
ENSDARG00000058445	zgc:136472	ENSDARP00000055010	0.296147502708369	0.0311770223174435	0.0767713466229818	-0.965405550130683	-1.13763373495414	0.939889425394713	0.98231628402603	0.94983750921832	0.430251862383381	0.303656467124636	zgc:136472	ENSDARG00000058445,ENSDARG00000110176	ENSDART00000055011,ENSDART00000183820	ENSDARP00000055010,ENSDARP00000157310	zgc:136472-201,zgc:136472-202		protein_coding	zgc:136472_[Source:ZFIN;Acc:ZDB-GENE-060421-2552]
